,AGMTNO,CUTDATE,MOB,OPENING_BUCKET,SEGMENT_ROF,PORTFOLIO,STATE,AGE,CIBIL_SCORE,APPSCORE,PRNT_BNC_MOB_RATIO,DISBURSALS,OUTSTANDING_BALANCE,EXT_DPD_SEG_TYPE_FINAL,REGIONAL_GROUPING,CUST_LATEST_STRAIGHT_THROUGH_FLOW,NOT_RF,MONTS_SINCE_LATEST_RF,MONTS_SINCE_LATEST_STAB,FIRST_TIME_STAB_MOB,AVG_INTER_STAB_TIME,LATEST_MNT_FOLLOWUP_RESULT_CODE_GRP,LATEST_MNT_DIFF_FIRSTFOLLUP_RECEIPTDT_DD,LATEST_3MNT_FOLLOWUP_NOTCONTACT,LATEST_3MNTAVG_DIFF_FIRSTFOLLUP_EMIDT_DD,LATEST_3MNT_NOT_RECEIPT_LQ21DAYS,NO_EARLY_DRE_PAYMENTS_LQ16D,RECP_LQ6M__MODE_CCR_DAY,OFFLINE__L12M_MODE_CCR_DAY,OD_DPD_CAT_L3M
8028,UP3041PA0016752,31-OCT-24,1,0,2.MR,CD,UP,32,,,0.0,136199.0,80121.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8029,UP3041PA0016758,31-OCT-24,1,0,2.MR,CD,UP,35,,,0.0,29977.0,7700.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8030,UP3041PA0016775,31-OCT-24,1,0,3.LR,CD,UP,25,,,0.0,73664.0,,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8031,UP3041PA0016778,31-OCT-24,1,0,2.MR,CD,UP,25,,,0.0,1943633.0,1557418.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8032,UP3041PA0016780,31-OCT-24,1,0,3.LR,CD,UP,22,,,0.0,25250.0,16168.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,27,0,
8033,UP3041PA0016781,31-OCT-24,1,0,3.LR,CD,UP,44,,,,20750.0,12141.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8034,UP3041PA0016783,31-OCT-24,1,0,2.MR,CD,UP,55,,,0.2,918134.0,559373.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8035,UP3041PA0016784,31-OCT-24,1,0,2.MR,CD,UP,25,,,0.0,63459.0,0.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8036,UP3041PA0016789,31-OCT-24,1,0,2.MR,TW,UP,59,,,0.0,136488.0,30940.0,3:NO_OFFUS,UP N & W,0,,,,,,,,,,,0,0,0,
8037,UP3041PA0016804,31-OCT-24,1,0,3.LR,CD,UP,29,,,0.0,135465.0,52089.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8038,UP3041PA0016807,31-OCT-24,1,0,3.LR,CD,UP,42,,,0.0,122893.0,99055.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8039,UP3041PA0016811,31-OCT-24,1,0,2.MR,CD,UP,29,,,0.0,20573.0,,3:NO_OFFUS,UP N & W,0,,,,,,,,,,,0,0,0,
8040,UP3041PA0016816,31-OCT-24,1,0,2.MR,CD,UP,27,,,0.0,158665.0,83892.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8041,UP3041PA0016820,31-OCT-24,1,0,3.LR,CD,UP,38,,,0.0,45839.0,21249.0,3:NO_OFFUS,UP N & W,0,,,,,,,,,,,0,0,0,
8042,UP3041PA0016827,31-OCT-24,1,0,2.MR,CD,UP,24,,,,,,3:NO_OFFUS,UP N & W,0,,,,,,,,,,,0,0,0,
8043,UP3041PA0016845,31-OCT-24,1,0,3.LR,CD,UP,32,,,0.17,132384.0,63975.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8044,UP3041PA0016854,31-OCT-24,1,0,2.MR,CD,UP,40,,,0.0,249074.0,71092.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8045,UP3041PA0016871,31-OCT-24,1,0,3.LR,CD,UP,22,,,0.0,36507.0,8028.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8046,UP3041PA0016879,31-OCT-24,1,0,2.MR,CD,UP,29,,,0.0,25599.0,2673.0,3:NO_OFFUS,UP N & W,0,,,,,,,,,,,0,0,0,
8047,UP3041PA0016883,31-OCT-24,1,0,3.LR,CD,UP,29,,,0.0,132373.0,60306.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8048,UP3041PA0016903,31-OCT-24,1,0,3.LR,CD,UP,42,,,0.0,102602.0,55278.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8049,UP3041PA0016904,31-OCT-24,1,0,2.MR,CD,UP,40,,,0.0,29922.0,0.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8050,UP3041PA0016927,31-OCT-24,1,0,3.LR,CD,UP,36,,,0.0,48590.0,12000.0,3:NO_OFFUS,UP N & W,0,,,,,,,,,,,0,0,0,
8051,UP3041PA0016932,31-OCT-24,1,0,2.MR,CD,UP,27,,,0.0,56617.0,15085.0,2.Not_Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8052,UP3041PA0016978,31-OCT-24,1,0,3.LR,CD,UP,26,,,0.0,46499.0,10296.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8053,UP3041PA0016980,31-OCT-24,1,0,2.MR,CD,UP,24,,,0.0,59998.0,42400.0,3:NO_OFFUS,UP N & W,0,,,,,,,,,,,0,0,0,
8054,UP3041PA0016983,31-OCT-24,1,0,3.LR,CD,UP,27,,,0.0,57869.0,27668.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8055,UP3041PA0016988,31-OCT-24,1,0,3.LR,CD,UP,35,,,0.17,32590.0,15374.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8056,UP3041PA0016989,31-OCT-24,1,0,2.MR,CD,UP,25,,,0.0,104318.0,28065.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8057,UP3041PA0017011,31-OCT-24,1,0,3.LR,CD,UP,24,,,0.0,27590.0,,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8058,UP3041PA0017021,31-OCT-24,1,0,3.LR,CD,UP,46,,,0.0,13550.0,,3:NO_OFFUS,UP N & W,0,,,,,,,,,,,0,0,0,
8059,UP3041PA0017035,31-OCT-24,1,0,3.LR,CD,UP,28,,,0.0,66980.0,15814.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8060,UP3041PA0017039,31-OCT-24,1,0,3.LR,CD,UP,49,,,0.0,63896.0,18821.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8061,UP3041PA0017056,31-OCT-24,1,0,2.MR,CD,UP,52,,,0.0,71345.0,9000.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8062,UP3041PA0017057,31-OCT-24,1,0,2.MR,CD,UP,25,,,0.0,252374.0,85789.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8063,UP3041PA0017060,31-OCT-24,1,0,3.LR,CD,UP,46,,,0.0,61249.0,28337.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8064,UP3041PA0017097,31-OCT-24,1,0,2.MR,CD,UP,31,,,0.0,1150328.0,174102.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8065,UP3041PA0017114,31-OCT-24,1,0,2.MR,CD,UP,26,,,0.17,268901.0,199508.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8066,UP3041PA0017133,31-OCT-24,1,0,3.LR,CD,UP,26,,,0.0,31208.0,15398.0,3:NO_OFFUS,UP N & W,0,,,,,,,,,,,0,0,0,
8067,BR3058PA0049194,31-OCT-24,2,0,3.LR,CD,BR,30,,,0.0,444733.0,166246.0,1.Paying_Outside,BR & JH,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,3,0,P
8068,BR3058PA0049209,31-OCT-24,2,0,3.LR,CD,BR,44,,,0.0,131527.0,51661.0,1.Paying_Outside,BR & JH,0,0.0,0.0,0.0,0.0,0.0,CONTACT,0.0,0.0,11.0,1.0,1,14,0,P
8069,BR3058PA0049211,31-OCT-24,2,0,2.MR,CD,BR,25,,,0.0,380561.0,222524.0,1.Paying_Outside,BR & JH,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,30,0,P
8070,BR3058PA0049221,31-OCT-24,2,0,2.MR,CD,BR,30,,,0.09,808888.0,276032.0,1.Paying_Outside,BR & JH,0,0.0,0.0,0.0,0.0,0.0,PAID,0.0,0.0,14.0,1.0,0,17,17,P
8071,BR3058PA0049225,31-OCT-24,2,0,3.LR,CD,BR,25,,,0.0,38225.0,12296.0,3:NO_OFFUS,BR & JH,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,23,0,P
8072,BR3058PA0049226,31-OCT-24,2,0,2.MR,CD,BR,39,,,0.0,88572.0,76605.0,1.Paying_Outside,BR & JH,0,0.0,0.0,0.0,0.0,0.0,PAID,4.0,0.0,10.0,1.0,0,17,0,P
8073,BR3058PA0049244,31-OCT-24,2,0,3.LR,CD,BR,26,,,0.17,17499.0,5000.0,3:NO_OFFUS,BR & JH,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
8074,BR3058PA0049255,31-OCT-24,2,0,1.HR,CD,BR,24,,,0.0,44498.0,7247.0,1.Paying_Outside,BR & JH,0,1.0,1.0,0.0,0.0,0.0,CONTACT,16.0,0.0,11.0,0.0,0,30,0,F
8075,MH3027CP0030846,31-OCT-24,1,0,2.MR,CD,MH,39,,,0.0,6076221.0,3684337.0,1.Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
8076,MH3027CP0030867,31-OCT-24,1,0,2.MR,CD,MH,34,,,0.0,611942.0,282661.0,2.Not_Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
8077,MH3027CP0030886,31-OCT-24,1,0,2.MR,CD,MH,27,,,0.0,155486.0,27575.0,1.Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
8078,MH3027CP0030905,31-OCT-24,1,0,2.MR,CD,MH,47,,,0.0,152923.0,46694.0,1.Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
8079,MH3027CP0030928,31-OCT-24,1,0,2.MR,CD,MH,44,,,0.0,406970.0,0.0,1.Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
8080,UP3040CP0018073,31-OCT-24,3,0,3.LR,CD,UP,27,,,0.0,31457.0,4639.0,1.Paying_Outside,UP Central,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,14,0,PP
8081,UP3040CP0018529,31-OCT-24,3,0,2.MR,CD,UP,37,,,0.0,2287700.0,400000.0,1.Paying_Outside,UP Central,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
8082,UP3040CP0018581,31-OCT-24,3,0,2.MR,CD,UP,28,,,0.0,21697.0,12463.0,1.Paying_Outside,UP Central,0,0.0,0.0,0.0,0.0,0.0,PTP,10.0,0.0,17.0,1.0,0,21,0,PP
8083,UP3040CP0018582,31-OCT-24,3,0,1.HR,CD,UP,28,,,0.0,13099.0,,3:NO_OFFUS,UP Central,0,0.0,0.0,0.0,0.0,0.0,NOT_CONTACT,13.0,1.0,3.0,2.0,1,16,0,PP
8084,UP3040CP0018603,31-OCT-24,3,0,2.MR,CD,UP,26,,,0.0,228600.0,165188.0,1.Paying_Outside,UP Central,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
8085,UP3040CP0018607,31-OCT-24,3,0,2.MR,CD,UP,35,,,0.0,657780.0,454358.0,1.Paying_Outside,UP Central,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
8086,UP3040CP0018619,31-OCT-24,3,0,3.LR,CD,UP,27,,,0.0,100431.0,55767.0,1.Paying_Outside,UP Central,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,2,2,0,PP
8087,UP3040CP0018781,31-OCT-24,3,0,1.HR,CD,UP,28,,,0.0,19841.0,,3:NO_OFFUS,UP Central,0,2.0,1.0,0.0,0.0,0.0,NOFOLLOWUP,21.0,0.0,9.0,0.0,0,29,0,FF
8088,UP3040CP0018877,31-OCT-24,3,0,2.MR,CD,UP,24,,,0.0,40599.0,8217.0,1.Paying_Outside,UP Central,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
8089,UP3040CP0018879,31-OCT-24,3,0,2.MR,CD,UP,34,,,0.0,95905.0,65823.0,1.Paying_Outside,UP Central,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
8090,UP3040CP0018883,31-OCT-24,3,0,2.MR,CD,UP,50,,,0.0,102530.0,16142.0,1.Paying_Outside,UP Central,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
8091,UP3040CP0018885,31-OCT-24,3,0,3.LR,CD,UP,25,,,0.0,85698.0,4710.0,1.Paying_Outside,UP Central,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,2.0,2,3,0,PP
8092,UP3040CP0018977,31-OCT-24,3,0,3.LR,CD,UP,24,,,0.0,19999.0,,3:NO_OFFUS,UP Central,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,3,0,PP
8093,UP3040CP0019031,31-OCT-24,3,0,2.MR,CD,UP,30,,,0.0,15448.0,5793.0,3:NO_OFFUS,UP Central,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
8094,UP3040CP0019053,31-OCT-24,3,0,2.MR,CD,UP,25,,,0.0,87099.0,22625.0,1.Paying_Outside,UP Central,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
8095,UP3041PA0017142,31-OCT-24,1,0,2.MR,CD,UP,29,,,0.0,285653.0,,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8096,UP3041PA0017151,31-OCT-24,1,0,3.LR,CD,UP,25,,,0.0,98749.0,59933.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8097,UP3041PA0017154,31-OCT-24,1,0,2.MR,CD,UP,23,,,0.0,50518.0,12376.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8098,UP3041PA0017156,31-OCT-24,1,0,2.MR,CD,UP,28,,,0.0,69824.0,3799.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8099,UP3041PA0017159,31-OCT-24,1,0,3.LR,CD,UP,19,,,0.0,15698.0,,3:NO_OFFUS,UP N & W,0,,,,,,,,,,,0,0,0,
8100,UP3041PA0017167,31-OCT-24,1,0,2.MR,CD,UP,45,,,0.0,69737.0,10344.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8101,UP3041PA0017184,31-OCT-24,1,0,2.MR,CD,UP,39,,,0.0,164468.0,70835.0,2.Not_Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8102,UP3041PA0017189,31-OCT-24,1,0,3.LR,CD,UP,28,,,0.0,24222.0,,3:NO_OFFUS,UP N & W,0,,,,,,,,,,,0,0,0,
8103,UP3041PA0017199,31-OCT-24,1,0,3.LR,CD,UP,25,,,0.0,73664.0,,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8104,UP3041PA0017203,31-OCT-24,1,0,3.LR,CD,UP,41,,,0.17,85065.0,5629.0,1.Paying_Outside,UP N & W,0,,,,,,,,,,,0,0,0,
8105,KA3009PA0029922,31-OCT-24,2,0,1.HR,TO,KA,24,,,0.0,124687.0,100622.0,3:NO_OFFUS,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
8106,KA3009PA0029969,31-OCT-24,2,0,2.MR,CD,KA,32,,,0.09,999849.0,278272.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,3,0,P
8107,KA3009PA0029971,31-OCT-24,2,0,2.MR,CD,KA,36,,,0.17,1355917.0,135259.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
8108,KA3009PA0029978,31-OCT-24,2,0,2.MR,CD,KA,26,,,0.0,449081.0,306697.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
8109,KA3009PA0029985,31-OCT-24,2,0,2.MR,CD,KA,43,,,0.0,466607.0,64311.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,1,0,P
8110,KA3009PA0029990,31-OCT-24,2,0,1.HR,CD,KA,24,,,0.0,246580.0,,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
8111,KA3009PA0029998,31-OCT-24,2,0,1.HR,CD,KA,24,,,0.17,9521.0,3936.0,3:NO_OFFUS,KA,0,0.0,0.0,0.0,0.0,0.0,PAID,11.0,0.0,13.0,0.0,0,27,27,P
8112,KA3009PA0030006,31-OCT-24,2,0,2.MR,CD,KA,39,,,0.0,60206.0,15538.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
8113,KA3009PA0030007,31-OCT-24,2,0,2.MR,CD,KA,33,,,0.17,493999.0,220000.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,PTP,0.0,0.0,12.0,1.0,1,15,0,P
8114,KA3009PA0030017,31-OCT-24,2,0,2.MR,CD,KA,27,,,0.0,416906.0,187572.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,3,0,P
8115,KA3009PA0030025,31-OCT-24,2,0,2.MR,TW,KA,27,,,0.0,412354.0,167468.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,2,0,P
8116,UP3038CP0015176,31-OCT-24,3,0,2.MR,CD,UP,35,,,0.0,65368.0,20835.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOT_CONTACT,0.0,1.0,0.0,1.0,1,3,0,PP
8117,UP3038CP0015179,31-OCT-24,2,0,2.MR,CD,UP,24,,,0.0,46090.0,889.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
8118,UP3038CP0015180,31-OCT-24,2,0,2.MR,CD,UP,31,,,0.0,15125.0,,3:NO_OFFUS,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
8119,UP3038CP0015182,31-OCT-24,2,0,2.MR,CD,UP,24,,,0.0,89499.0,21656.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
8120,UP3038CP0015202,31-OCT-24,2,0,2.MR,CD,UP,22,,,0.0,42795.0,17650.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,PAID,0.0,0.0,16.0,1.0,0,19,19,P
8121,UP3038CP0015207,31-OCT-24,2,0,2.MR,CD,UP,24,,,0.0,13249.0,,3:NO_OFFUS,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
8122,UP3038CP0015219,31-OCT-24,3,0,2.MR,CD,UP,38,,,0.0,15099.0,,3:NO_OFFUS,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
8123,UP3038CP0015225,31-OCT-24,3,0,1.HR,CD,UP,38,,,0.0,12338.0,,3:NO_OFFUS,UP East,0,0.0,0.0,0.0,0.0,0.0,NOT_CONTACT,11.0,1.0,9.0,0.0,0,23,0,PP
8124,UP3038CP0015226,31-OCT-24,3,0,3.LR,CD,UP,29,,,0.0,26947.0,13356.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,3,0,PP
8125,UP3038CP0015227,31-OCT-24,3,0,1.HR,CD,UP,38,,,0.0,12750.0,5668.0,3:NO_OFFUS,UP East,0,0.0,0.0,0.0,0.0,0.0,PTP,24.0,0.0,3.0,0.0,0,30,0,PP
8126,UP3038CP0015229,31-OCT-24,3,0,3.LR,CD,UP,36,,,0.0,11948.0,7964.0,3:NO_OFFUS,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,10,0,PP
8127,UP3038CP0015234,31-OCT-24,3,0,1.HR,CD,UP,28,,,0.0,135031.0,37732.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,PTP,10.0,0.0,17.0,1.0,0,20,0,PP
8128,UP3038CP0015236,31-OCT-24,2,0,1.HR,CD,UP,32,,,0.0,133849.0,99592.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,PAID,8.0,0.0,17.0,0.0,0,28,28,P
8129,UP3038CP0015237,31-OCT-24,2,0,2.MR,CD,UP,26,,,0.0,1276517.0,774202.0,1.Paying_Outside,UP East,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
8130,JH3053PA0023298,31-OCT-24,1,0,2.MR,CD,JH,26,,,,,,3:NO_OFFUS,BR & JH,0,,,,,,,,,,,0,0,0,
8131,JH3053PA0023314,31-OCT-24,1,0,3.LR,CD,JH,27,,,0.0,61749.0,34584.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8132,JH3053PA0023316,31-OCT-24,1,0,2.MR,CD,JH,25,,,0.0,32981.0,9894.0,3:NO_OFFUS,BR & JH,0,,,,,,,,,,,0,0,0,
8133,JH3053PA0023317,31-OCT-24,1,0,2.MR,CD,JH,25,,,,,,3:NO_OFFUS,BR & JH,0,,,,,,,,,,,0,0,0,
8134,JH3053PA0023325,31-OCT-24,1,0,3.LR,CD,JH,26,,,0.13,99256.0,3703.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8135,JH3053PA0023326,31-OCT-24,1,0,3.LR,TW,JH,41,,,0.0,1079674.0,465171.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8136,JH3053PA0023332,31-OCT-24,1,0,3.LR,CD,JH,33,,,0.0,39949.0,4550.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8137,JH3053PA0023333,31-OCT-24,1,0,3.LR,CD,JH,36,,,0.0,273024.0,67472.0,2.Not_Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8138,JH3053PA0023335,31-OCT-24,1,0,2.MR,CD,JH,29,,,0.0,554702.0,185949.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8139,JH3053PA0023351,31-OCT-24,1,0,3.LR,TW,JH,27,,,0.04,276913.0,16354.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8140,JH3053PA0023352,31-OCT-24,1,0,3.LR,CD,JH,24,,,0.0,15198.0,5700.0,3:NO_OFFUS,BR & JH,0,,,,,,,,,,,0,0,0,
8141,JH3053PA0023379,31-OCT-24,1,0,2.MR,CD,JH,36,,,,,,3:NO_OFFUS,BR & JH,0,,,,,,,,,,,0,0,0,
8142,JH3053PA0023416,31-OCT-24,1,0,3.LR,CD,JH,32,,,0.0,20198.0,10100.0,3:NO_OFFUS,BR & JH,0,,,,,,,,,,,0,0,0,
8143,JH3053PA0023428,31-OCT-24,1,0,3.LR,CD,JH,41,,,0.0,20949.0,11640.0,3:NO_OFFUS,BR & JH,0,,,,,,,,,,,0,0,0,
8144,JH3053PA0023430,31-OCT-24,1,0,2.MR,CD,JH,25,,,0.1,409897.0,101014.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8145,JH3053PA0023443,31-OCT-24,1,0,3.LR,,JH,34,,,,,,3:NO_OFFUS,BR & JH,0,,,,,,,,,,,0,0,0,
8146,JH3053PA0023446,31-OCT-24,1,0,3.LR,CD,JH,25,,,0.0,58348.0,20292.0,3:NO_OFFUS,BR & JH,0,,,,,,,,,,,0,0,0,
8147,JH3053PA0023447,31-OCT-24,1,0,2.MR,CD,JH,22,,,0.0,17842.0,7136.0,3:NO_OFFUS,BR & JH,0,,,,,,,,,,,0,0,0,
8148,JH3053PA0023466,31-OCT-24,1,0,3.LR,CD,JH,47,,,0.0,10499.0,5250.0,3:NO_OFFUS,BR & JH,0,,,,,,,,,,,0,0,0,
8149,JH3053PA0023468,31-OCT-24,1,0,3.LR,CD,JH,24,,,0.0,52075.0,31976.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8150,JH3053PA0023492,31-OCT-24,1,0,3.LR,CD,JH,22,,,0.0,31798.0,10199.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8151,JH3053PA0023502,31-OCT-24,1,0,3.LR,CD,JH,32,,,0.0,79016.0,10152.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8152,JH3053PA0023520,31-OCT-24,1,0,2.MR,CD,JH,44,,,0.0,364330.0,117049.0,2.Not_Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8153,JH3053PA0023534,31-OCT-24,1,0,2.MR,TW,JH,34,,,0.0,114996.0,1925.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8154,JH3053PA0023549,31-OCT-24,1,0,3.LR,CD,JH,25,,,0.0,78113.0,31628.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8155,JH3053PA0023561,31-OCT-24,1,0,2.MR,TW,JH,28,,,0.0,401542.0,168492.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8156,JH3053PA0023568,31-OCT-24,1,0,3.LR,CD,JH,25,,,0.0,75879.0,6300.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8157,JH3053PA0023594,31-OCT-24,1,0,2.MR,CD,JH,34,,,0.0,1821495.0,1537877.0,2.Not_Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8158,JH3053PA0023601,31-OCT-24,1,0,3.LR,CD,JH,28,,,0.0,13488.0,1798.0,3:NO_OFFUS,BR & JH,0,,,,,,,,,,,0,0,0,
8159,JH3053PA0023617,31-OCT-24,1,0,3.LR,CD,JH,31,,,0.0,409780.0,238461.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
8160,JH3053PA0023618,31-OCT-24,1,0,3.LR,CD,JH,24,,,0.17,405568.0,234526.0,1.Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
